"CHR","Map_Locus","POS","Description"
"MT","MT-ND6",14365,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14366,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14367,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14368,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14369,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14370,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14371,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14372,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14373,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14374,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14375,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14376,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14377,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14378,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14379,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14380,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14381,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14382,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14383,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14384,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14385,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14386,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14387,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14388,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14389,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14390,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14391,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14392,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14393,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14394,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14395,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14396,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14397,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14398,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14399,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14400,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14401,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14402,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14403,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14404,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14405,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14406,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14407,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14408,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14409,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14410,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14411,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14412,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14413,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14414,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14415,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14416,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14417,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14418,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14419,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14420,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14421,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14422,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14423,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14424,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14425,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14426,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14427,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14428,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14429,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14430,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14431,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14432,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14433,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14434,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14435,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14436,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14437,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14438,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14439,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14440,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14441,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14442,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14443,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14444,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14445,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14446,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14447,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14448,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14449,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14450,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14451,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14452,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14453,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14454,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14455,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14456,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14457,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14458,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14459,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14460,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14461,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14462,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14463,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14464,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14465,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14466,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14467,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14468,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14469,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14470,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14471,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14472,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14473,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14474,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14475,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14476,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14477,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14478,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14479,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14480,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14481,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14482,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14483,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14484,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14485,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14486,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14487,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14488,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14489,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14490,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14491,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14492,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14493,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14494,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14495,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14496,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14497,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14498,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14499,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14500,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14501,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14502,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14503,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14504,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14505,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14506,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14507,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14508,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14509,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14510,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14511,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14512,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14513,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14514,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14515,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14516,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14517,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14518,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14519,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14520,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14521,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14522,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14523,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14524,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14525,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14526,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14527,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14528,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14529,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14530,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14531,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14532,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14533,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14534,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14535,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14536,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14537,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14538,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14539,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14540,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14541,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14542,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14543,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14544,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14545,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14546,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14547,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14548,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14549,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14550,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14551,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14552,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14553,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14554,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14555,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14556,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14557,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14558,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14559,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14560,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14561,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14562,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14563,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14564,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14565,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14566,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14567,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14568,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14569,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14570,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14571,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14572,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14573,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14574,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14575,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14576,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14577,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14578,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14579,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14580,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14581,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14582,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14583,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14584,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14585,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14586,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14587,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14588,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14589,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14590,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14591,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14592,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14593,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14594,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14595,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14596,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14597,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
