"CHR","POS","GENE","GENE_BIOTYPE"
"MT",13192,"MT-ND5","protein_coding"
"MT",13193,"MT-ND5","protein_coding"
"MT",13194,"MT-ND5","protein_coding"
"MT",13195,"MT-ND5","protein_coding"
"MT",13196,"MT-ND5","protein_coding"
"MT",13197,"MT-ND5","protein_coding"
"MT",13198,"MT-ND5","protein_coding"
"MT",13199,"MT-ND5","protein_coding"
"MT",13200,"MT-ND5","protein_coding"
"MT",13201,"MT-ND5","protein_coding"
"MT",13202,"MT-ND5","protein_coding"
"MT",13203,"MT-ND5","protein_coding"
"MT",13204,"MT-ND5","protein_coding"
"MT",13205,"MT-ND5","protein_coding"
"MT",13206,"MT-ND5","protein_coding"
"MT",13207,"MT-ND5","protein_coding"
"MT",13208,"MT-ND5","protein_coding"
"MT",13209,"MT-ND5","protein_coding"
"MT",13210,"MT-ND5","protein_coding"
"MT",13211,"MT-ND5","protein_coding"
"MT",13212,"MT-ND5","protein_coding"
"MT",13213,"MT-ND5","protein_coding"
"MT",13214,"MT-ND5","protein_coding"
"MT",13215,"MT-ND5","protein_coding"
"MT",13216,"MT-ND5","protein_coding"
"MT",13217,"MT-ND5","protein_coding"
"MT",13218,"MT-ND5","protein_coding"
"MT",13219,"MT-ND5","protein_coding"
"MT",13220,"MT-ND5","protein_coding"
"MT",13221,"MT-ND5","protein_coding"
"MT",13222,"MT-ND5","protein_coding"
"MT",13223,"MT-ND5","protein_coding"
"MT",13224,"MT-ND5","protein_coding"
"MT",13225,"MT-ND5","protein_coding"
"MT",13226,"MT-ND5","protein_coding"
"MT",13227,"MT-ND5","protein_coding"
"MT",13228,"MT-ND5","protein_coding"
"MT",13229,"MT-ND5","protein_coding"
"MT",13230,"MT-ND5","protein_coding"
"MT",13231,"MT-ND5","protein_coding"
"MT",13232,"MT-ND5","protein_coding"
"MT",13233,"MT-ND5","protein_coding"
"MT",13234,"MT-ND5","protein_coding"
"MT",13235,"MT-ND5","protein_coding"
"MT",13236,"MT-ND5","protein_coding"
"MT",13237,"MT-ND5","protein_coding"
"MT",13238,"MT-ND5","protein_coding"
"MT",13239,"MT-ND5","protein_coding"
"MT",13240,"MT-ND5","protein_coding"
"MT",13241,"MT-ND5","protein_coding"
"MT",13242,"MT-ND5","protein_coding"
"MT",13243,"MT-ND5","protein_coding"
"MT",13244,"MT-ND5","protein_coding"
"MT",13245,"MT-ND5","protein_coding"
"MT",13246,"MT-ND5","protein_coding"
"MT",13247,"MT-ND5","protein_coding"
"MT",13248,"MT-ND5","protein_coding"
"MT",13249,"MT-ND5","protein_coding"
"MT",13250,"MT-ND5","protein_coding"
"MT",13251,"MT-ND5","protein_coding"
"MT",13252,"MT-ND5","protein_coding"
"MT",13253,"MT-ND5","protein_coding"
"MT",13254,"MT-ND5","protein_coding"
"MT",13255,"MT-ND5","protein_coding"
"MT",13256,"MT-ND5","protein_coding"
"MT",13257,"MT-ND5","protein_coding"
"MT",13258,"MT-ND5","protein_coding"
"MT",13259,"MT-ND5","protein_coding"
"MT",13260,"MT-ND5","protein_coding"
"MT",13261,"MT-ND5","protein_coding"
"MT",13262,"MT-ND5","protein_coding"
"MT",13263,"MT-ND5","protein_coding"
"MT",13264,"MT-ND5","protein_coding"
"MT",13265,"MT-ND5","protein_coding"
"MT",13266,"MT-ND5","protein_coding"
"MT",13267,"MT-ND5","protein_coding"
"MT",13268,"MT-ND5","protein_coding"
"MT",13269,"MT-ND5","protein_coding"
"MT",13270,"MT-ND5","protein_coding"
"MT",13271,"MT-ND5","protein_coding"
"MT",13272,"MT-ND5","protein_coding"
"MT",13273,"MT-ND5","protein_coding"
"MT",13274,"MT-ND5","protein_coding"
"MT",13275,"MT-ND5","protein_coding"
"MT",13276,"MT-ND5","protein_coding"
"MT",13277,"MT-ND5","protein_coding"
"MT",13278,"MT-ND5","protein_coding"
"MT",13279,"MT-ND5","protein_coding"
"MT",13280,"MT-ND5","protein_coding"
"MT",13281,"MT-ND5","protein_coding"
"MT",13282,"MT-ND5","protein_coding"
"MT",13283,"MT-ND5","protein_coding"
"MT",13284,"MT-ND5","protein_coding"
"MT",13285,"MT-ND5","protein_coding"
"MT",13286,"MT-ND5","protein_coding"
"MT",13287,"MT-ND5","protein_coding"
"MT",13288,"MT-ND5","protein_coding"
"MT",13289,"MT-ND5","protein_coding"
"MT",13290,"MT-ND5","protein_coding"
"MT",13291,"MT-ND5","protein_coding"
"MT",13292,"MT-ND5","protein_coding"
"MT",13293,"MT-ND5","protein_coding"
"MT",13294,"MT-ND5","protein_coding"
"MT",13295,"MT-ND5","protein_coding"
"MT",13296,"MT-ND5","protein_coding"
"MT",13297,"MT-ND5","protein_coding"
"MT",13298,"MT-ND5","protein_coding"
"MT",13299,"MT-ND5","protein_coding"
"MT",13300,"MT-ND5","protein_coding"
"MT",13301,"MT-ND5","protein_coding"
"MT",13302,"MT-ND5","protein_coding"
"MT",13303,"MT-ND5","protein_coding"
"MT",13304,"MT-ND5","protein_coding"
"MT",13305,"MT-ND5","protein_coding"
"MT",13306,"MT-ND5","protein_coding"
"MT",13307,"MT-ND5","protein_coding"
"MT",13308,"MT-ND5","protein_coding"
"MT",13309,"MT-ND5","protein_coding"
"MT",13310,"MT-ND5","protein_coding"
"MT",13311,"MT-ND5","protein_coding"
"MT",13312,"MT-ND5","protein_coding"
"MT",13313,"MT-ND5","protein_coding"
"MT",13314,"MT-ND5","protein_coding"
"MT",13315,"MT-ND5","protein_coding"
"MT",13316,"MT-ND5","protein_coding"
"MT",13317,"MT-ND5","protein_coding"
"MT",13318,"MT-ND5","protein_coding"
"MT",13319,"MT-ND5","protein_coding"
"MT",13320,"MT-ND5","protein_coding"
"MT",13321,"MT-ND5","protein_coding"
"MT",13322,"MT-ND5","protein_coding"
"MT",13323,"MT-ND5","protein_coding"
"MT",13324,"MT-ND5","protein_coding"
"MT",13325,"MT-ND5","protein_coding"
"MT",13326,"MT-ND5","protein_coding"
"MT",13327,"MT-ND5","protein_coding"
"MT",13328,"MT-ND5","protein_coding"
"MT",13329,"MT-ND5","protein_coding"
"MT",13330,"MT-ND5","protein_coding"
"MT",13331,"MT-ND5","protein_coding"
"MT",13332,"MT-ND5","protein_coding"
"MT",13333,"MT-ND5","protein_coding"
"MT",13334,"MT-ND5","protein_coding"
"MT",13335,"MT-ND5","protein_coding"
"MT",13336,"MT-ND5","protein_coding"
"MT",13337,"MT-ND5","protein_coding"
"MT",13338,"MT-ND5","protein_coding"
"MT",13339,"MT-ND5","protein_coding"
"MT",13340,"MT-ND5","protein_coding"
"MT",13341,"MT-ND5","protein_coding"
"MT",13342,"MT-ND5","protein_coding"
"MT",13343,"MT-ND5","protein_coding"
"MT",13344,"MT-ND5","protein_coding"
"MT",13345,"MT-ND5","protein_coding"
"MT",13346,"MT-ND5","protein_coding"
"MT",13347,"MT-ND5","protein_coding"
"MT",13348,"MT-ND5","protein_coding"
"MT",13349,"MT-ND5","protein_coding"
"MT",13350,"MT-ND5","protein_coding"
"MT",13351,"MT-ND5","protein_coding"
"MT",13352,"MT-ND5","protein_coding"
"MT",13353,"MT-ND5","protein_coding"
"MT",13354,"MT-ND5","protein_coding"
"MT",13355,"MT-ND5","protein_coding"
"MT",13356,"MT-ND5","protein_coding"
"MT",13357,"MT-ND5","protein_coding"
"MT",13358,"MT-ND5","protein_coding"
"MT",13359,"MT-ND5","protein_coding"
"MT",13360,"MT-ND5","protein_coding"
"MT",13361,"MT-ND5","protein_coding"
"MT",13362,"MT-ND5","protein_coding"
"MT",13363,"MT-ND5","protein_coding"
"MT",13364,"MT-ND5","protein_coding"
"MT",13365,"MT-ND5","protein_coding"
"MT",13366,"MT-ND5","protein_coding"
"MT",13367,"MT-ND5","protein_coding"
"MT",13368,"MT-ND5","protein_coding"
"MT",13369,"MT-ND5","protein_coding"
"MT",13370,"MT-ND5","protein_coding"
"MT",13371,"MT-ND5","protein_coding"
"MT",13372,"MT-ND5","protein_coding"
"MT",13373,"MT-ND5","protein_coding"
"MT",13374,"MT-ND5","protein_coding"
"MT",13375,"MT-ND5","protein_coding"
"MT",13376,"MT-ND5","protein_coding"
"MT",13377,"MT-ND5","protein_coding"
"MT",13378,"MT-ND5","protein_coding"
"MT",13379,"MT-ND5","protein_coding"
"MT",13380,"MT-ND5","protein_coding"
"MT",13381,"MT-ND5","protein_coding"
"MT",13382,"MT-ND5","protein_coding"
"MT",13383,"MT-ND5","protein_coding"
"MT",13384,"MT-ND5","protein_coding"
"MT",13385,"MT-ND5","protein_coding"
"MT",13386,"MT-ND5","protein_coding"
"MT",13387,"MT-ND5","protein_coding"
"MT",13388,"MT-ND5","protein_coding"
"MT",13389,"MT-ND5","protein_coding"
"MT",13390,"MT-ND5","protein_coding"
"MT",13391,"MT-ND5","protein_coding"
"MT",13392,"MT-ND5","protein_coding"
"MT",13393,"MT-ND5","protein_coding"
"MT",13394,"MT-ND5","protein_coding"
"MT",13395,"MT-ND5","protein_coding"
"MT",13396,"MT-ND5","protein_coding"
"MT",13397,"MT-ND5","protein_coding"
"MT",13398,"MT-ND5","protein_coding"
"MT",13399,"MT-ND5","protein_coding"
"MT",13400,"MT-ND5","protein_coding"
"MT",13401,"MT-ND5","protein_coding"
"MT",13402,"MT-ND5","protein_coding"
"MT",13403,"MT-ND5","protein_coding"
"MT",13404,"MT-ND5","protein_coding"
"MT",13405,"MT-ND5","protein_coding"
"MT",13406,"MT-ND5","protein_coding"
"MT",13407,"MT-ND5","protein_coding"
"MT",13408,"MT-ND5","protein_coding"
"MT",13409,"MT-ND5","protein_coding"
"MT",13410,"MT-ND5","protein_coding"
"MT",13411,"MT-ND5","protein_coding"
"MT",13412,"MT-ND5","protein_coding"
"MT",13413,"MT-ND5","protein_coding"
"MT",13414,"MT-ND5","protein_coding"
"MT",13415,"MT-ND5","protein_coding"
"MT",13416,"MT-ND5","protein_coding"
"MT",13417,"MT-ND5","protein_coding"
"MT",13418,"MT-ND5","protein_coding"
"MT",13419,"MT-ND5","protein_coding"
"MT",13420,"MT-ND5","protein_coding"
"MT",13421,"MT-ND5","protein_coding"
"MT",13422,"MT-ND5","protein_coding"
"MT",13423,"MT-ND5","protein_coding"
"MT",13424,"MT-ND5","protein_coding"
"MT",13425,"MT-ND5","protein_coding"
"MT",13426,"MT-ND5","protein_coding"
"MT",13427,"MT-ND5","protein_coding"
"MT",13428,"MT-ND5","protein_coding"
"MT",13429,"MT-ND5","protein_coding"
"MT",13430,"MT-ND5","protein_coding"
"MT",13431,"MT-ND5","protein_coding"
"MT",13432,"MT-ND5","protein_coding"
"MT",13433,"MT-ND5","protein_coding"
"MT",13434,"MT-ND5","protein_coding"
"MT",13435,"MT-ND5","protein_coding"
"MT",13436,"MT-ND5","protein_coding"
"MT",13437,"MT-ND5","protein_coding"
"MT",13438,"MT-ND5","protein_coding"
"MT",13439,"MT-ND5","protein_coding"
"MT",13440,"MT-ND5","protein_coding"
"MT",13441,"MT-ND5","protein_coding"
"MT",13442,"MT-ND5","protein_coding"
"MT",13443,"MT-ND5","protein_coding"
"MT",13444,"MT-ND5","protein_coding"
"MT",13445,"MT-ND5","protein_coding"
"MT",13446,"MT-ND5","protein_coding"
"MT",13447,"MT-ND5","protein_coding"
"MT",13448,"MT-ND5","protein_coding"
"MT",13449,"MT-ND5","protein_coding"
"MT",13450,"MT-ND5","protein_coding"
"MT",13451,"MT-ND5","protein_coding"
"MT",13452,"MT-ND5","protein_coding"
"MT",13453,"MT-ND5","protein_coding"
"MT",13454,"MT-ND5","protein_coding"
"MT",13455,"MT-ND5","protein_coding"
"MT",13456,"MT-ND5","protein_coding"
"MT",13457,"MT-ND5","protein_coding"
"MT",13458,"MT-ND5","protein_coding"
"MT",13459,"MT-ND5","protein_coding"
"MT",13460,"MT-ND5","protein_coding"
"MT",13461,"MT-ND5","protein_coding"
"MT",13462,"MT-ND5","protein_coding"
"MT",13463,"MT-ND5","protein_coding"
"MT",13464,"MT-ND5","protein_coding"
"MT",13465,"MT-ND5","protein_coding"
"MT",13466,"MT-ND5","protein_coding"
"MT",13467,"MT-ND5","protein_coding"
"MT",13468,"MT-ND5","protein_coding"
"MT",13469,"MT-ND5","protein_coding"
"MT",13470,"MT-ND5","protein_coding"
"MT",13471,"MT-ND5","protein_coding"
"MT",13472,"MT-ND5","protein_coding"
"MT",13473,"MT-ND5","protein_coding"
"MT",13474,"MT-ND5","protein_coding"
"MT",13475,"MT-ND5","protein_coding"
"MT",13476,"MT-ND5","protein_coding"
"MT",13477,"MT-ND5","protein_coding"
"MT",13478,"MT-ND5","protein_coding"
"MT",13479,"MT-ND5","protein_coding"
"MT",13480,"MT-ND5","protein_coding"
"MT",13481,"MT-ND5","protein_coding"
"MT",13482,"MT-ND5","protein_coding"
"MT",13483,"MT-ND5","protein_coding"
"MT",13484,"MT-ND5","protein_coding"
"MT",13485,"MT-ND5","protein_coding"
"MT",13486,"MT-ND5","protein_coding"
"MT",13487,"MT-ND5","protein_coding"
"MT",13488,"MT-ND5","protein_coding"
"MT",13489,"MT-ND5","protein_coding"
"MT",13490,"MT-ND5","protein_coding"
"MT",13491,"MT-ND5","protein_coding"
"MT",13492,"MT-ND5","protein_coding"
"MT",13493,"MT-ND5","protein_coding"
"MT",13494,"MT-ND5","protein_coding"
"MT",13495,"MT-ND5","protein_coding"
"MT",13496,"MT-ND5","protein_coding"
"MT",13497,"MT-ND5","protein_coding"
"MT",13498,"MT-ND5","protein_coding"
"MT",13499,"MT-ND5","protein_coding"
"MT",13500,"MT-ND5","protein_coding"
"MT",13501,"MT-ND5","protein_coding"
"MT",13502,"MT-ND5","protein_coding"
"MT",13503,"MT-ND5","protein_coding"
"MT",13504,"MT-ND5","protein_coding"
"MT",13505,"MT-ND5","protein_coding"
"MT",13506,"MT-ND5","protein_coding"
"MT",13507,"MT-ND5","protein_coding"
"MT",13508,"MT-ND5","protein_coding"
"MT",13509,"MT-ND5","protein_coding"
"MT",13510,"MT-ND5","protein_coding"
"MT",13511,"MT-ND5","protein_coding"
"MT",13512,"MT-ND5","protein_coding"
"MT",13513,"MT-ND5","protein_coding"
"MT",13514,"MT-ND5","protein_coding"
"MT",13515,"MT-ND5","protein_coding"
"MT",13516,"MT-ND5","protein_coding"
"MT",13517,"MT-ND5","protein_coding"
"MT",13518,"MT-ND5","protein_coding"
"MT",13519,"MT-ND5","protein_coding"
"MT",13520,"MT-ND5","protein_coding"
"MT",13521,"MT-ND5","protein_coding"
"MT",13522,"MT-ND5","protein_coding"
"MT",13523,"MT-ND5","protein_coding"
"MT",13524,"MT-ND5","protein_coding"
"MT",13525,"MT-ND5","protein_coding"
"MT",13526,"MT-ND5","protein_coding"
"MT",13527,"MT-ND5","protein_coding"
"MT",13528,"MT-ND5","protein_coding"
"MT",13529,"MT-ND5","protein_coding"
"MT",13530,"MT-ND5","protein_coding"
"MT",13531,"MT-ND5","protein_coding"
"MT",13532,"MT-ND5","protein_coding"
"MT",13533,"MT-ND5","protein_coding"
"MT",13534,"MT-ND5","protein_coding"
"MT",13535,"MT-ND5","protein_coding"
"MT",13536,"MT-ND5","protein_coding"
"MT",13537,"MT-ND5","protein_coding"
"MT",13538,"MT-ND5","protein_coding"
"MT",13539,"MT-ND5","protein_coding"
"MT",13540,"MT-ND5","protein_coding"
"MT",13541,"MT-ND5","protein_coding"
"MT",13542,"MT-ND5","protein_coding"
"MT",13543,"MT-ND5","protein_coding"
"MT",13544,"MT-ND5","protein_coding"
"MT",13545,"MT-ND5","protein_coding"
"MT",13546,"MT-ND5","protein_coding"
"MT",13547,"MT-ND5","protein_coding"
"MT",13548,"MT-ND5","protein_coding"
"MT",13549,"MT-ND5","protein_coding"
"MT",13550,"MT-ND5","protein_coding"
"MT",13551,"MT-ND5","protein_coding"
"MT",13552,"MT-ND5","protein_coding"
"MT",13553,"MT-ND5","protein_coding"
"MT",13554,"MT-ND5","protein_coding"
"MT",13555,"MT-ND5","protein_coding"
"MT",13556,"MT-ND5","protein_coding"
"MT",13557,"MT-ND5","protein_coding"
"MT",13558,"MT-ND5","protein_coding"
"MT",13559,"MT-ND5","protein_coding"
"MT",13560,"MT-ND5","protein_coding"
"MT",13561,"MT-ND5","protein_coding"
"MT",13562,"MT-ND5","protein_coding"
"MT",13563,"MT-ND5","protein_coding"
"MT",13564,"MT-ND5","protein_coding"
"MT",13565,"MT-ND5","protein_coding"
"MT",13566,"MT-ND5","protein_coding"
"MT",13567,"MT-ND5","protein_coding"
"MT",13568,"MT-ND5","protein_coding"
"MT",13569,"MT-ND5","protein_coding"
"MT",13570,"MT-ND5","protein_coding"
"MT",13571,"MT-ND5","protein_coding"
"MT",13572,"MT-ND5","protein_coding"
"MT",13573,"MT-ND5","protein_coding"
"MT",13574,"MT-ND5","protein_coding"
"MT",13575,"MT-ND5","protein_coding"
"MT",13576,"MT-ND5","protein_coding"
"MT",13577,"MT-ND5","protein_coding"
"MT",13578,"MT-ND5","protein_coding"
"MT",13579,"MT-ND5","protein_coding"
"MT",13580,"MT-ND5","protein_coding"
"MT",13581,"MT-ND5","protein_coding"
"MT",13582,"MT-ND5","protein_coding"
"MT",13583,"MT-ND5","protein_coding"
"MT",13584,"MT-ND5","protein_coding"
"MT",13585,"MT-ND5","protein_coding"
"MT",13586,"MT-ND5","protein_coding"
"MT",13587,"MT-ND5","protein_coding"
"MT",13588,"MT-ND5","protein_coding"
"MT",13589,"MT-ND5","protein_coding"
"MT",13590,"MT-ND5","protein_coding"
"MT",13591,"MT-ND5","protein_coding"
"MT",13592,"MT-ND5","protein_coding"
"MT",13593,"MT-ND5","protein_coding"
"MT",13594,"MT-ND5","protein_coding"
"MT",13595,"MT-ND5","protein_coding"
"MT",13596,"MT-ND5","protein_coding"
"MT",13597,"MT-ND5","protein_coding"
"MT",13598,"MT-ND5","protein_coding"
"MT",13599,"MT-ND5","protein_coding"
"MT",13600,"MT-ND5","protein_coding"
"MT",13601,"MT-ND5","protein_coding"
"MT",13602,"MT-ND5","protein_coding"
"MT",13603,"MT-ND5","protein_coding"
"MT",13604,"MT-ND5","protein_coding"
"MT",13605,"MT-ND5","protein_coding"
"MT",13606,"MT-ND5","protein_coding"
"MT",13607,"MT-ND5","protein_coding"
"MT",13608,"MT-ND5","protein_coding"
"MT",13609,"MT-ND5","protein_coding"
"MT",13610,"MT-ND5","protein_coding"
"MT",13611,"MT-ND5","protein_coding"
"MT",13612,"MT-ND5","protein_coding"
"MT",13613,"MT-ND5","protein_coding"
"MT",13614,"MT-ND5","protein_coding"
"MT",13615,"MT-ND5","protein_coding"
"MT",13616,"MT-ND5","protein_coding"
"MT",13617,"MT-ND5","protein_coding"
"MT",13618,"MT-ND5","protein_coding"
"MT",13619,"MT-ND5","protein_coding"
"MT",13620,"MT-ND5","protein_coding"
"MT",13621,"MT-ND5","protein_coding"
"MT",13622,"MT-ND5","protein_coding"
"MT",13623,"MT-ND5","protein_coding"
"MT",13624,"MT-ND5","protein_coding"
"MT",13625,"MT-ND5","protein_coding"
"MT",13626,"MT-ND5","protein_coding"
"MT",13627,"MT-ND5","protein_coding"
"MT",13628,"MT-ND5","protein_coding"
"MT",13629,"MT-ND5","protein_coding"
"MT",13630,"MT-ND5","protein_coding"
"MT",13631,"MT-ND5","protein_coding"
"MT",13632,"MT-ND5","protein_coding"
"MT",13633,"MT-ND5","protein_coding"
"MT",13634,"MT-ND5","protein_coding"
"MT",13635,"MT-ND5","protein_coding"
"MT",13636,"MT-ND5","protein_coding"
"MT",13637,"MT-ND5","protein_coding"
"MT",13638,"MT-ND5","protein_coding"
"MT",13639,"MT-ND5","protein_coding"
"MT",13640,"MT-ND5","protein_coding"
"MT",13641,"MT-ND5","protein_coding"
"MT",13642,"MT-ND5","protein_coding"
"MT",13643,"MT-ND5","protein_coding"
"MT",13644,"MT-ND5","protein_coding"
"MT",13645,"MT-ND5","protein_coding"
"MT",13646,"MT-ND5","protein_coding"
"MT",13647,"MT-ND5","protein_coding"
"MT",13648,"MT-ND5","protein_coding"
"MT",13649,"MT-ND5","protein_coding"
"MT",13650,"MT-ND5","protein_coding"
"MT",13651,"MT-ND5","protein_coding"
"MT",13652,"MT-ND5","protein_coding"
"MT",13653,"MT-ND5","protein_coding"
"MT",13654,"MT-ND5","protein_coding"
"MT",13655,"MT-ND5","protein_coding"
"MT",13656,"MT-ND5","protein_coding"
"MT",13657,"MT-ND5","protein_coding"
"MT",13658,"MT-ND5","protein_coding"
"MT",13659,"MT-ND5","protein_coding"
"MT",13660,"MT-ND5","protein_coding"
"MT",13661,"MT-ND5","protein_coding"
"MT",13662,"MT-ND5","protein_coding"
"MT",13663,"MT-ND5","protein_coding"
"MT",13664,"MT-ND5","protein_coding"
"MT",13665,"MT-ND5","protein_coding"
"MT",13666,"MT-ND5","protein_coding"
"MT",13667,"MT-ND5","protein_coding"
"MT",13668,"MT-ND5","protein_coding"
"MT",13669,"MT-ND5","protein_coding"
"MT",13670,"MT-ND5","protein_coding"
"MT",13671,"MT-ND5","protein_coding"
"MT",13672,"MT-ND5","protein_coding"
"MT",13673,"MT-ND5","protein_coding"
"MT",13674,"MT-ND5","protein_coding"
"MT",13675,"MT-ND5","protein_coding"
"MT",13676,"MT-ND5","protein_coding"
"MT",13677,"MT-ND5","protein_coding"
"MT",13678,"MT-ND5","protein_coding"
"MT",13679,"MT-ND5","protein_coding"
"MT",13680,"MT-ND5","protein_coding"
"MT",13681,"MT-ND5","protein_coding"
"MT",13682,"MT-ND5","protein_coding"
"MT",13683,"MT-ND5","protein_coding"
"MT",13684,"MT-ND5","protein_coding"
"MT",13685,"MT-ND5","protein_coding"
"MT",13686,"MT-ND5","protein_coding"
"MT",13687,"MT-ND5","protein_coding"
"MT",13688,"MT-ND5","protein_coding"
"MT",13689,"MT-ND5","protein_coding"
"MT",13690,"MT-ND5","protein_coding"
"MT",13691,"MT-ND5","protein_coding"
"MT",13692,"MT-ND5","protein_coding"
"MT",13693,"MT-ND5","protein_coding"
"MT",13694,"MT-ND5","protein_coding"
"MT",13695,"MT-ND5","protein_coding"
"MT",13696,"MT-ND5","protein_coding"
"MT",13697,"MT-ND5","protein_coding"
"MT",13698,"MT-ND5","protein_coding"
"MT",13699,"MT-ND5","protein_coding"
"MT",13700,"MT-ND5","protein_coding"
"MT",13701,"MT-ND5","protein_coding"
"MT",13702,"MT-ND5","protein_coding"
"MT",13703,"MT-ND5","protein_coding"
"MT",13704,"MT-ND5","protein_coding"
"MT",13705,"MT-ND5","protein_coding"
"MT",13706,"MT-ND5","protein_coding"
"MT",13707,"MT-ND5","protein_coding"
"MT",13708,"MT-ND5","protein_coding"
"MT",13709,"MT-ND5","protein_coding"
"MT",13710,"MT-ND5","protein_coding"
"MT",13711,"MT-ND5","protein_coding"
"MT",13712,"MT-ND5","protein_coding"
"MT",13713,"MT-ND5","protein_coding"
"MT",13714,"MT-ND5","protein_coding"
"MT",13715,"MT-ND5","protein_coding"
"MT",13716,"MT-ND5","protein_coding"
"MT",13717,"MT-ND5","protein_coding"
"MT",13718,"MT-ND5","protein_coding"
"MT",13719,"MT-ND5","protein_coding"
"MT",13720,"MT-ND5","protein_coding"
"MT",13721,"MT-ND5","protein_coding"
"MT",13722,"MT-ND5","protein_coding"
"MT",13723,"MT-ND5","protein_coding"
"MT",13724,"MT-ND5","protein_coding"
"MT",13725,"MT-ND5","protein_coding"
"MT",13726,"MT-ND5","protein_coding"
"MT",13727,"MT-ND5","protein_coding"
"MT",13728,"MT-ND5","protein_coding"
"MT",13729,"MT-ND5","protein_coding"
"MT",13730,"MT-ND5","protein_coding"
"MT",13731,"MT-ND5","protein_coding"
"MT",13732,"MT-ND5","protein_coding"
"MT",13733,"MT-ND5","protein_coding"
"MT",13734,"MT-ND5","protein_coding"
"MT",13735,"MT-ND5","protein_coding"
"MT",13736,"MT-ND5","protein_coding"
"MT",13737,"MT-ND5","protein_coding"
"MT",13738,"MT-ND5","protein_coding"
"MT",13739,"MT-ND5","protein_coding"
"MT",13740,"MT-ND5","protein_coding"
"MT",13741,"MT-ND5","protein_coding"
"MT",13742,"MT-ND5","protein_coding"
"MT",13743,"MT-ND5","protein_coding"
"MT",13744,"MT-ND5","protein_coding"
"MT",13745,"MT-ND5","protein_coding"
"MT",13746,"MT-ND5","protein_coding"
"MT",13747,"MT-ND5","protein_coding"
"MT",13748,"MT-ND5","protein_coding"
"MT",13749,"MT-ND5","protein_coding"
"MT",13750,"MT-ND5","protein_coding"
"MT",13751,"MT-ND5","protein_coding"
"MT",13752,"MT-ND5","protein_coding"
"MT",13753,"MT-ND5","protein_coding"
"MT",13754,"MT-ND5","protein_coding"
"MT",13755,"MT-ND5","protein_coding"
"MT",13756,"MT-ND5","protein_coding"
"MT",13757,"MT-ND5","protein_coding"
"MT",13758,"MT-ND5","protein_coding"
"MT",13759,"MT-ND5","protein_coding"
"MT",13760,"MT-ND5","protein_coding"
"MT",13761,"MT-ND5","protein_coding"
"MT",13762,"MT-ND5","protein_coding"
"MT",13763,"MT-ND5","protein_coding"
"MT",13764,"MT-ND5","protein_coding"
"MT",13765,"MT-ND5","protein_coding"
"MT",13766,"MT-ND5","protein_coding"
"MT",13767,"MT-ND5","protein_coding"
"MT",13768,"MT-ND5","protein_coding"
"MT",13769,"MT-ND5","protein_coding"
"MT",13770,"MT-ND5","protein_coding"
"MT",13771,"MT-ND5","protein_coding"
"MT",13772,"MT-ND5","protein_coding"
"MT",13773,"MT-ND5","protein_coding"
"MT",13774,"MT-ND5","protein_coding"
"MT",13775,"MT-ND5","protein_coding"
"MT",13776,"MT-ND5","protein_coding"
"MT",13777,"MT-ND5","protein_coding"
"MT",13778,"MT-ND5","protein_coding"
"MT",13779,"MT-ND5","protein_coding"
"MT",13780,"MT-ND5","protein_coding"
"MT",13781,"MT-ND5","protein_coding"
"MT",13782,"MT-ND5","protein_coding"
"MT",13783,"MT-ND5","protein_coding"
"MT",13784,"MT-ND5","protein_coding"
"MT",13785,"MT-ND5","protein_coding"
"MT",13786,"MT-ND5","protein_coding"
"MT",13787,"MT-ND5","protein_coding"
"MT",13788,"MT-ND5","protein_coding"
"MT",13789,"MT-ND5","protein_coding"
"MT",13790,"MT-ND5","protein_coding"
"MT",13791,"MT-ND5","protein_coding"
"MT",13792,"MT-ND5","protein_coding"
"MT",13793,"MT-ND5","protein_coding"
"MT",13794,"MT-ND5","protein_coding"
"MT",13795,"MT-ND5","protein_coding"
"MT",13796,"MT-ND5","protein_coding"
"MT",13797,"MT-ND5","protein_coding"
"MT",13798,"MT-ND5","protein_coding"
"MT",13799,"MT-ND5","protein_coding"
"MT",13800,"MT-ND5","protein_coding"
"MT",13801,"MT-ND5","protein_coding"
"MT",13802,"MT-ND5","protein_coding"
"MT",13803,"MT-ND5","protein_coding"
"MT",13804,"MT-ND5","protein_coding"
"MT",13805,"MT-ND5","protein_coding"
"MT",13806,"MT-ND5","protein_coding"
"MT",13807,"MT-ND5","protein_coding"
"MT",13808,"MT-ND5","protein_coding"
"MT",13809,"MT-ND5","protein_coding"
"MT",13810,"MT-ND5","protein_coding"
"MT",13811,"MT-ND5","protein_coding"
"MT",13812,"MT-ND5","protein_coding"
"MT",13813,"MT-ND5","protein_coding"
"MT",13814,"MT-ND5","protein_coding"
"MT",13815,"MT-ND5","protein_coding"
"MT",13816,"MT-ND5","protein_coding"
"MT",13817,"MT-ND5","protein_coding"
"MT",13818,"MT-ND5","protein_coding"
"MT",13819,"MT-ND5","protein_coding"
"MT",13820,"MT-ND5","protein_coding"
"MT",13821,"MT-ND5","protein_coding"
"MT",13822,"MT-ND5","protein_coding"
"MT",13823,"MT-ND5","protein_coding"
"MT",13824,"MT-ND5","protein_coding"
"MT",13825,"MT-ND5","protein_coding"
"MT",13826,"MT-ND5","protein_coding"
